,CLOSEPRICE,CLOSEPRICE_ADJUSTED,CLOSEPRICE_G_ADJUSTED,DATES_GMT,DATES_LOC,LST_PX_RAW,MIDPRICE,MIDPRICE_ADJUSTED,MIDPRICE_G_ADJUSTED,MID_PX_RAW,MONTH,VOLUME,VOLUME_ADJUSTED,VOLUME_G_ADJUSTED,VWAP,VWAP_ADJUSTED,VWAP_G_ADJUSTED,YEAR
2015-12-08,34990.0,30920.0,32070.235844600982,1449532800.0,1449532800.0,34990.0,34990.0,30920.0,32070.235844600982,34990.0,11.0,17370.0,17370.0,18951.413483362925,0.0,-3480.0,0.0,1450137600.0
2015-12-09,35190.0,31120.0,32253.546709674443,1449619200.0,1449619200.0,35190.0,35190.0,31120.0,32253.546709674443,35190.0,11.0,14640.0,14640.0,15972.866631919005,0.0,-3480.0,0.0,1450137600.0
2015-12-10,35280.0,31210.0,32336.03659895748,1449705600.0,1449705600.0,35280.0,35280.0,31210.0,32336.03659895748,35280.0,11.0,16070.0,16070.0,17533.057839818204,0.0,-3480.0,0.0,1450137600.0
2015-12-11,35580.0,31510.0,32611.00289656768,1449792000.0,1449792000.0,35580.0,35580.0,31510.0,32611.00289656768,35580.0,11.0,9320.0,9320.0,10168.518921412922,0.0,-3480.0,0.0,1450137600.0
2015-12-14,36360.0,32290.0,33325.91527035417,1450051200.0,1450051200.0,36360.0,36360.0,32290.0,33325.91527035417,36360.0,11.0,9840.0,9840.0,10735.86117883081,0.0,-3480.0,0.0,1450137600.0
2015-12-15,36060.0,31990.0,33050.94897274396,1450137600.0,1450137600.0,36060.0,36060.0,31990.0,33050.94897274396,36060.0,0.0,72112.0,72112.0,79070.01043011306,0.0,-3660.0,0.0,1450137600.0
2015-12-16,35530.0,31280.0,32403.42762145677,1450224000.0,1450224000.0,35530.0,35530.0,31280.0,32403.42762145677,35530.0,0.0,66742.0,66742.0,73181.8648231446,0.0,-3660.0,0.0,1450137600.0
2015-12-17,35530.0,31280.0,32403.42762145677,1450310400.0,1450310400.0,35530.0,35530.0,31280.0,32403.42762145677,35530.0,0.0,57082.0,57082.0,62589.78166424052,0.0,-3010.0,0.0,1450137600.0
2015-12-18,35510.0,31260.0,32385.187583392344,1450396800.0,1450396800.0,35510.0,35510.0,31260.0,32385.187583392344,35510.0,0.0,47216.0,47216.0,51771.82178372834,0.0,-3010.0,0.0,1450137600.0
2015-12-21,36100.0,31850.0,32923.26870629296,1450656000.0,1450656000.0,36100.0,36100.0,31850.0,32923.26870629296,36100.0,0.0,57288.0,57288.0,62815.65838584864,0.0,-3010.0,0.0,1450137600.0
2015-12-22,36390.0,32140.0,33187.74925822718,1450742400.0,1450742400.0,36390.0,36390.0,32140.0,33187.74925822718,36390.0,0.0,46040.0,46040.0,50482.350790470424,0.0,-3010.0,0.0,1450137600.0
2015-12-23,36280.0,32030.0,33087.42904887284,1450828800.0,1450828800.0,36280.0,36280.0,32030.0,33087.42904887284,36280.0,0.0,43422.0,43422.0,47611.74274595583,0.0,-3010.0,0.0,1450137600.0
2015-12-24,36410.0,32160.0,33205.98929629163,1450915200.0,1450915200.0,36410.0,36410.0,32160.0,33205.98929629163,36410.0,0.0,41716.0,41716.0,45741.13261458005,0.0,-2720.0,0.0,1450137600.0
2015-12-25,36390.0,32140.0,33187.74925822718,1451001600.0,1451001600.0,36390.0,36390.0,32140.0,33187.74925822718,36390.0,0.0,22674.0,22674.0,24861.790222048803,0.0,-2720.0,0.0,1450137600.0
2015-12-28,36240.0,31990.0,33050.94897274396,1451260800.0,1451260800.0,36240.0,36240.0,31990.0,33050.94897274396,36240.0,0.0,35618.0,35618.0,39054.74305940433,0.0,-2720.0,0.0,1450137600.0
2015-12-29,36120.0,31870.0,32941.50874435742,1451347200.0,1451347200.0,36120.0,36120.0,31870.0,32941.50874435742,36120.0,0.0,26368.0,26368.0,28912.220365836765,0.0,-2720.0,0.0,1450137600.0
2015-12-30,36650.0,32400.0,33424.86975306475,1451433600.0,1451433600.0,36650.0,36650.0,32400.0,33424.86975306475,36650.0,0.0,33112.0,33112.0,36306.941776152424,0.0,-2720.0,0.0,1450137600.0
2015-12-31,36740.0,32490.0,33506.94992435468,1451520000.0,1451520000.0,36740.0,36740.0,32490.0,33506.94992435468,36740.0,0.0,21968.0,21968.0,24087.669030518133,0.0,-2720.0,0.0,1450137600.0
2016-01-04,36270.0,32020.0,33078.309029840595,1451865600.0,1451865600.0,36270.0,36270.0,32020.0,33078.309029840595,36270.0,0.0,14746.0,14746.0,16168.825906956497,0.0,-2720.0,0.0,1450137600.0
2016-01-05,36330.0,32080.0,33133.02914403391,1451952000.0,1451952000.0,36330.0,36330.0,32080.0,33133.02914403391,36330.0,0.0,15110.0,15110.0,16567.94788106013,0.0,-2720.0,0.0,1450137600.0
2016-01-06,36450.0,32200.0,33242.46937242047,1452038400.0,1452038400.0,36450.0,36450.0,32200.0,33242.46937242047,36450.0,0.0,16260.0,16260.0,17828.910161882042,0.0,-2720.0,0.0,1450137600.0
2016-01-07,36380.0,32130.0,33178.62923919496,1452124800.0,1452124800.0,36380.0,36380.0,32130.0,33178.62923919496,36380.0,0.0,22020.0,22020.0,24144.686455390067,0.0,-2720.0,0.0,1450137600.0
2016-01-08,35940.0,31690.0,32777.34840177757,1452211200.0,1452211200.0,35940.0,35940.0,31690.0,32777.34840177757,35940.0,0.0,21570.0,21570.0,23651.266432459764,0.0,-2720.0,0.0,1450137600.0
2016-01-11,35510.0,31260.0,32385.187583392344,1452470400.0,1452470400.0,35510.0,35510.0,31260.0,32385.187583392344,35510.0,0.0,23140.0,23140.0,25372.754068016635,0.0,-2720.0,0.0,1450137600.0
2016-01-12,35060.0,30810.0,31974.78672694271,1452556800.0,1452556800.0,35060.0,35060.0,30810.0,31974.78672694271,35060.0,0.0,16020.0,16020.0,17565.75281631921,0.0,-2720.0,0.0,1450137600.0
2016-01-13,34870.0,30620.0,31801.50636533063,1452643200.0,1452643200.0,34870.0,34870.0,30620.0,31801.50636533063,34870.0,0.0,11760.0,11760.0,12894.709932578897,0.0,-2720.0,0.0,1450137600.0
2016-01-14,34730.0,30480.0,31673.826098879643,1452729600.0,1452729600.0,34730.0,34730.0,30480.0,31673.826098879643,34730.0,0.0,6730.0,6730.0,7379.370565157822,0.0,-2720.0,0.0,1450137600.0
2016-01-15,35040.0,30790.0,31956.546688878294,1452816000.0,1452816000.0,35040.0,35040.0,30790.0,31956.546688878294,35040.0,1.0,55384.0,55384.0,60485.30896715134,0.0,-2580.0,0.0,1452816000.0
2016-01-18,34890.0,30780.0,31947.390085242507,1453075200.0,1453075200.0,34890.0,34890.0,30780.0,31947.390085242507,34890.0,1.0,72550.0,72550.0,79232.43473867598,0.0,-2580.0,0.0,1455494400.0
2016-01-19,35130.0,31020.0,32167.148572501246,1453161600.0,1453161600.0,35130.0,35130.0,31020.0,32167.148572501246,35130.0,1.0,52402.0,52402.0,57228.642938333556,0.0,-2180.0,0.0,1455494400.0
2016-01-20,35110.0,31000.0,32148.835365229705,1453248000.0,1453248000.0,35110.0,35110.0,31000.0,32148.835365229705,35110.0,1.0,43170.0,43170.0,47146.30196648716,0.0,-1890.0,0.0,1455494400.0
2016-01-21,35000.0,30890.0,32048.1127252361,1453334400.0,1453334400.0,35000.0,35000.0,30890.0,32048.1127252361,35000.0,1.0,42950.0,42950.0,46906.038208492544,0.0,-1890.0,0.0,1455494400.0
2016-01-22,35170.0,31060.0,32203.774987044388,1453420800.0,1453420800.0,35170.0,35170.0,31060.0,32203.774987044388,35170.0,1.0,32786.0,32786.0,35805.852589141694,0.0,-1890.0,0.0,1455494400.0
2016-01-25,35020.0,30910.0,32066.425932507675,1453680000.0,1453680000.0,35020.0,35020.0,30910.0,32066.425932507675,35020.0,1.0,30334.0,30334.0,33128.00379549273,0.0,-1890.0,0.0,1455494400.0
2016-01-26,34990.0,30880.0,32038.956121600328,1453766400.0,1453766400.0,34990.0,34990.0,30880.0,32038.956121600328,34990.0,1.0,29034.0,29034.0,31708.26340734277,0.0,-1890.0,0.0,1455494400.0
2016-01-27,35480.0,31370.0,32487.629699753605,1453852800.0,1453852800.0,35480.0,35480.0,31370.0,32487.629699753605,35480.0,1.0,38482.0,38482.0,42026.49970522025,0.0,-1890.0,0.0,1455494400.0
2016-01-28,35610.0,31500.0,32606.665547018783,1453939200.0,1453939200.0,35610.0,35610.0,31500.0,32606.665547018783,35610.0,1.0,22540.0,22540.0,24616.114114538326,0.0,-1890.0,0.0,1455494400.0
2016-01-29,35500.0,31390.0,32505.94290702519,1454025600.0,1454025600.0,35500.0,35500.0,31390.0,32505.94290702519,35500.0,1.0,24786.0,24786.0,27068.988662065098,0.0,-1890.0,0.0,1455494400.0
2016-02-01,35390.0,31280.0,32405.220267031593,1454284800.0,1454284800.0,35390.0,35390.0,31280.0,32405.220267031593,35390.0,1.0,18806.0,18806.0,20538.182876575323,0.0,-1890.0,0.0,1455494400.0
2016-02-02,35410.0,31300.0,32423.53347430314,1454371200.0,1454371200.0,35410.0,35410.0,31300.0,32423.53347430314,35410.0,1.0,14820.0,14820.0,16185.04042490941,0.0,-1890.0,0.0,1455494400.0
2016-02-03,35330.0,31220.0,32350.280645216902,1454457600.0,1454457600.0,35330.0,35330.0,31220.0,32350.280645216902,35330.0,1.0,14470.0,14470.0,15802.802628099815,0.0,-1890.0,0.0,1455494400.0
2016-02-04,35920.0,31810.0,32890.52025972803,1454544000.0,1454544000.0,35920.0,35920.0,31810.0,32890.52025972803,35920.0,1.0,8860.0,8860.0,9676.07679923734,0.0,-1890.0,0.0,1455494400.0
2016-02-05,36030.0,31920.0,32991.24289972162,1454630400.0,1454630400.0,36030.0,36030.0,31920.0,32991.24289972162,36030.0,1.0,3270.0,3270.0,3571.1931301925633,0.0,-1890.0,0.0,1455494400.0
2016-02-15,35670.0,31560.0,32661.605168833466,1455494400.0,1455494400.0,35670.0,35670.0,31560.0,32661.605168833466,35670.0,2.0,98178.0,98178.0,106469.4996471969,0.0,-1640.0,0.0,1455494400.0
2016-02-16,35700.0,31840.0,32919.79967609696,1455580800.0,1455580800.0,35700.0,35700.0,31840.0,32919.79967609696,35700.0,2.0,90290.0,90290.0,97915.32851703439,0.0,-1640.0,0.0,1458000000.0
2016-02-17,35550.0,31690.0,32781.48119006297,1455667200.0,1455667200.0,35550.0,35550.0,31690.0,32781.48119006297,35550.0,2.0,66708.0,66708.0,72341.740333529,0.0,-900.0,0.0,1458000000.0
2016-02-18,35600.0,31740.0,32827.58735207429,1455753600.0,1455753600.0,35600.0,35600.0,31740.0,32827.58735207429,35600.0,2.0,37654.0,37654.0,40834.021264596435,0.0,-900.0,0.0,1458000000.0
2016-02-19,35640.0,31780.0,32864.47228168337,1455840000.0,1455840000.0,35640.0,35640.0,31780.0,32864.47228168337,35640.0,2.0,52924.0,52924.0,57393.62993061834,0.0,-900.0,0.0,1458000000.0
2016-02-22,35980.0,32120.0,33177.99418336048,1456099200.0,1456099200.0,35980.0,35980.0,32120.0,33177.99418336048,35980.0,2.0,48922.0,48922.0,53053.64604840357,0.0,-900.0,0.0,1458000000.0
2016-02-23,36140.0,32280.0,33325.53390179676,1456185600.0,1456185600.0,36140.0,36140.0,32280.0,33325.53390179676,36140.0,2.0,42536.0,42536.0,46128.324441251265,0.0,-660.0,0.0,1458000000.0
2016-02-24,35860.0,32000.0,33067.339394533265,1456272000.0,1456272000.0,35860.0,35860.0,32000.0,33067.339394533265,35860.0,2.0,40136.0,40136.0,43525.63545641483,0.0,-660.0,0.0,1458000000.0
2016-02-25,35950.0,32090.0,33150.33048615369,1456358400.0,1456358400.0,35950.0,35950.0,32090.0,33150.33048615369,35950.0,2.0,47396.0,47396.0,51398.769635545075,0.0,-660.0,0.0,1458000000.0
2016-02-26,35710.0,31850.0,32929.020908499246,1456444800.0,1456444800.0,35710.0,35710.0,31850.0,32929.020908499246,35710.0,2.0,44366.0,44366.0,48112.87479218904,0.0,-660.0,0.0,1458000000.0
2016-02-29,35910.0,32050.0,33113.445556544604,1456704000.0,1456704000.0,35910.0,35910.0,32050.0,33113.445556544604,35910.0,2.0,54814.0,54814.0,59443.247506177046,0.0,-660.0,0.0,1458000000.0
2016-03-01,35720.0,31860.0,32938.24214090152,1456790400.0,1456790400.0,35720.0,35720.0,31860.0,32938.24214090152,35720.0,2.0,31588.0,31588.0,34255.72485542234,0.0,-660.0,0.0,1458000000.0
2016-03-02,36270.0,32410.0,33445.40992302627,1456876800.0,1456876800.0,36270.0,36270.0,32410.0,33445.40992302627,36270.0,2.0,37200.0,37200.0,40341.67926496492,0.0,-660.0,0.0,1458000000.0
2016-03-03,36650.0,32790.0,33795.81675431245,1456963200.0,1456963200.0,36650.0,36650.0,32790.0,33795.81675431245,36650.0,2.0,25470.0,25470.0,27621.036851576777,0.0,-660.0,0.0,1458000000.0
2016-03-04,37210.0,33350.0,34312.205768839456,1457049600.0,1457049600.0,37210.0,37210.0,33350.0,34312.205768839456,37210.0,2.0,25890.0,25890.0,28076.507423923154,0.0,-660.0,0.0,1458000000.0
2016-03-07,37810.0,33950.0,34865.47971297554,1457308800.0,1457308800.0,37810.0,37810.0,33950.0,34865.47971297554,37810.0,2.0,22820.0,22820.0,24747.234430819874,0.0,-660.0,0.0,1458000000.0
2016-03-08,37470.0,33610.0,34551.957811298445,1457395200.0,1457395200.0,37470.0,37470.0,33610.0,34551.957811298445,37470.0,2.0,24020.0,24020.0,26048.5789232381,0.0,-660.0,0.0,1458000000.0
2016-03-09,36860.0,33000.0,33989.462634760086,1457481600.0,1457481600.0,36860.0,36860.0,33000.0,33989.462634760086,36860.0,2.0,23760.0,23760.0,25766.62094988081,0.0,-660.0,0.0,1458000000.0
2016-03-10,37050.0,33190.0,34164.66605040317,1457568000.0,1457568000.0,37050.0,37050.0,33190.0,34164.66605040317,37050.0,2.0,15810.0,15810.0,17145.213687610085,0.0,-660.0,0.0,1458000000.0
2016-03-11,37110.0,33250.0,34219.99344481677,1457654400.0,1457654400.0,37110.0,37110.0,33250.0,34219.99344481677,37110.0,2.0,15410.0,15410.0,16711.432190137348,0.0,-660.0,0.0,1458000000.0
2016-03-14,37450.0,33590.0,34533.515346493885,1457913600.0,1457913600.0,37450.0,37450.0,33590.0,34533.515346493885,37450.0,2.0,10620.0,10620.0,11516.898757901277,0.0,-660.0,0.0,1458000000.0
2016-03-15,37190.0,33330.0,34293.763304034925,1458000000.0,1458000000.0,37190.0,37190.0,33330.0,34293.763304034925,37190.0,3.0,60012.0,60012.0,64642.75327109323,0.0,-410.0,0.0,1458000000.0
2016-03-16,37230.0,33620.0,34562.988841613966,1458086400.0,1458086400.0,37230.0,37230.0,33620.0,34562.988841613966,37230.0,3.0,50670.0,50670.0,54579.88915960626,0.0,-450.0,0.0,1460678400.0
2016-03-17,37620.0,34010.0,34925.05077146167,1458172800.0,1458172800.0,37620.0,37620.0,34010.0,34925.05077146167,37620.0,3.0,46796.0,46796.0,50406.9566432393,0.0,-450.0,0.0,1460678400.0
2016-03-18,38190.0,34580.0,35454.218207392885,1458259200.0,1458259200.0,38190.0,38190.0,34580.0,35454.218207392885,38190.0,3.0,75160.0,75160.0,80959.63033818842,0.0,-450.0,0.0,1460678400.0
2016-03-21,38060.0,34450.0,35333.53089744367,1458518400.0,1458518400.0,38060.0,38060.0,34450.0,35333.53089744367,38060.0,3.0,60780.0,60780.0,65470.01506060531,0.0,-310.0,0.0,1460678400.0
2016-03-22,38080.0,34470.0,35352.098175897416,1458604800.0,1458604800.0,38080.0,38080.0,34470.0,35352.098175897416,38080.0,3.0,47440.0,47440.0,51100.65012298645,0.0,-310.0,0.0,1460678400.0
2016-03-23,38110.0,34500.0,35379.94909357799,1458691200.0,1458691200.0,38110.0,38110.0,34500.0,35379.94909357799,38110.0,3.0,46436.0,46436.0,50019.17767940553,0.0,-310.0,0.0,1460678400.0
2016-03-24,37510.0,33900.0,34822.930739966156,1458777600.0,1458777600.0,37510.0,37510.0,33900.0,34822.930739966156,37510.0,3.0,68334.0,68334.0,73606.91031838435,0.0,-310.0,0.0,1460678400.0
2016-03-25,37580.0,33970.0,34887.9162145542,1458864000.0,1458864000.0,37580.0,37580.0,33970.0,34887.9162145542,37580.0,3.0,28250.0,28250.0,30429.877023068453,0.0,-310.0,0.0,1460678400.0
2016-03-28,37630.0,34020.0,34934.33441068853,1459123200.0,1459123200.0,37630.0,37630.0,34020.0,34934.33441068853,37630.0,3.0,26448.0,26448.0,28488.827876322623,0.0,-310.0,0.0,1460678400.0
2016-03-29,37620.0,34010.0,34925.05077146167,1459209600.0,1459209600.0,37620.0,37620.0,34010.0,34925.05077146167,37620.0,3.0,42996.0,42996.0,46313.73424721596,0.0,-310.0,0.0,1460678400.0
2016-03-30,37270.0,33660.0,34600.12339852142,1459296000.0,1459296000.0,37270.0,37270.0,33660.0,34600.12339852142,37270.0,3.0,56092.0,56092.0,60420.2712204586,0.0,-310.0,0.0,1460678400.0
2016-03-31,36840.0,33230.0,34200.926911766306,1459382400.0,1459382400.0,36840.0,36840.0,33230.0,34200.926911766306,36840.0,3.0,39384.0,39384.0,42423.01864341692,0.0,-310.0,0.0,1460678400.0
2016-04-01,36980.0,33370.0,34330.89786094239,1459468800.0,1459468800.0,36980.0,36980.0,33370.0,34330.89786094239,36980.0,3.0,16998.0,16998.0,18309.63007568556,0.0,-310.0,0.0,1460678400.0
2016-04-05,36680.0,33070.0,34052.388684136444,1459814400.0,1459814400.0,36680.0,36680.0,33070.0,34052.388684136444,36680.0,3.0,18330.0,18330.0,19744.412241870617,0.0,-310.0,0.0,1460678400.0
2016-04-06,36690.0,33080.0,34061.67232336333,1459900800.0,1459900800.0,36690.0,36690.0,33080.0,34061.67232336333,36690.0,3.0,17970.0,17970.0,19356.633278036818,0.0,-310.0,0.0,1460678400.0
2016-04-07,36710.0,33100.0,34080.23960181706,1459987200.0,1459987200.0,36710.0,36710.0,33100.0,34080.23960181706,36710.0,3.0,21690.0,21690.0,23363.682570986002,0.0,-310.0,0.0,1460678400.0
2016-04-08,35870.0,32260.0,33300.413906760485,1460073600.0,1460073600.0,35870.0,35870.0,32260.0,33300.413906760485,35870.0,3.0,34330.0,34330.0,36979.032856705824,0.0,-310.0,0.0,1460678400.0
2016-04-11,35890.0,32280.0,33318.98118521422,1460332800.0,1460332800.0,35890.0,35890.0,32280.0,33318.98118521422,35890.0,3.0,19810.0,19810.0,21338.614648742863,0.0,-310.0,0.0,1460678400.0
2016-04-12,35810.0,32200.0,33244.712071399284,1460419200.0,1460419200.0,35810.0,35810.0,32200.0,33244.712071399284,35810.0,3.0,19900.0,19900.0,21435.559389701302,0.0,-310.0,0.0,1460678400.0
2016-04-13,36710.0,33100.0,34080.23960181706,1460505600.0,1460505600.0,36710.0,36710.0,33100.0,34080.23960181706,36710.0,3.0,20450.0,20450.0,22027.999473336273,0.0,-310.0,0.0,1460678400.0
2016-04-14,36690.0,33080.0,34061.67232336333,1460592000.0,1460592000.0,36690.0,36690.0,33080.0,34061.67232336333,36690.0,3.0,12760.0,12760.0,13744.609940331095,0.0,-310.0,0.0,1460678400.0
2016-04-15,36920.0,33310.0,34275.196025581194,1460678400.0,1460678400.0,36920.0,36920.0,33310.0,34275.196025581194,36920.0,4.0,41490.0,41490.0,44522.0560915559,0.0,-270.0,0.0,1460678400.0
2016-04-18,36770.0,33300.0,34265.87704895653,1460937600.0,1460937600.0,36770.0,36770.0,33300.0,34265.87704895653,36770.0,4.0,63636.0,63636.0,68286.46809935532,0.0,-610.0,0.0,1463356800.0
2016-04-19,36860.0,33390.0,34349.74783857864,1461024000.0,1461024000.0,36860.0,36860.0,33390.0,34349.74783857864,36860.0,4.0,54094.0,54094.0,58047.146353738855,0.0,-610.0,0.0,1463356800.0
2016-04-20,37320.0,33850.0,34778.420763314025,1461110400.0,1461110400.0,37320.0,37320.0,33850.0,34778.420763314025,37320.0,4.0,75464.0,75464.0,80978.84890077547,0.0,-610.0,0.0,1463356800.0
2016-04-21,37680.0,34210.0,35113.90392180259,1461196800.0,1461196800.0,37680.0,37680.0,34210.0,35113.90392180259,37680.0,4.0,74908.0,74908.0,80382.21686445575,0.0,-610.0,0.0,1463356800.0
2016-04-22,37820.0,34350.0,35244.36959454814,1461283200.0,1461283200.0,37820.0,37820.0,34350.0,35244.36959454814,37820.0,4.0,72300.0,72300.0,77583.6263056036,0.0,-610.0,0.0,1463356800.0
2016-04-25,38130.0,34660.0,35533.2578699133,1461542400.0,1461542400.0,38130.0,38130.0,34660.0,35533.2578699133,38130.0,4.0,69046.0,69046.0,74091.82658225042,0.0,-610.0,0.0,1463356800.0
2016-04-26,37690.0,34220.0,35123.22289842729,1461628800.0,1461628800.0,37690.0,37690.0,34220.0,35123.22289842729,37690.0,4.0,41280.0,41280.0,44296.70945913297,0.0,-610.0,0.0,1463356800.0
2016-04-27,37590.0,34120.0,35030.03313218044,1461715200.0,1461715200.0,37590.0,37590.0,34120.0,35030.03313218044,37590.0,4.0,32744.0,32744.0,35136.905390742504,0.0,-610.0,0.0,1463356800.0
2016-04-28,37160.0,33690.0,34629.31713731912,1461801600.0,1461801600.0,37160.0,37160.0,33690.0,34629.31713731912,37160.0,4.0,42992.0,42992.0,46133.82105298074,0.0,-610.0,0.0,1463356800.0
2016-04-29,37430.0,33960.0,34880.92950618554,1461888000.0,1461888000.0,37430.0,37430.0,33960.0,34880.92950618554,37430.0,4.0,26494.0,26494.0,28430.160378155753,0.0,-610.0,0.0,1463356800.0
2016-05-03,37470.0,34000.0,34918.205412684256,1462233600.0,1462233600.0,37470.0,37470.0,34000.0,34918.205412684256,37470.0,4.0,20066.0,20066.0,21532.40726761052,0.0,-610.0,0.0,1463356800.0
2016-05-04,37140.0,33670.0,34610.67918406976,1462320000.0,1462320000.0,37140.0,37140.0,33670.0,34610.67918406976,37140.0,4.0,27960.0,27960.0,30003.294488308104,0.0,-610.0,0.0,1463356800.0
2016-05-05,36880.0,33410.0,34368.38579182801,1462406400.0,1462406400.0,36880.0,36880.0,33410.0,34368.38579182801,36880.0,4.0,29210.0,29210.0,31344.64349082546,0.0,-610.0,0.0,1463356800.0
2016-05-06,36470.0,33000.0,33986.30775021602,1462492800.0,1462492800.0,36470.0,36470.0,33000.0,33986.30775021602,36470.0,4.0,24240.0,24240.0,26011.439856816472,0.0,-610.0,0.0,1463356800.0
2016-05-09,36030.0,32560.0,33576.27277873003,1462752000.0,1462752000.0,36030.0,36030.0,32560.0,33576.27277873003,36030.0,4.0,33310.0,33310.0,35744.268219082354,0.0,-610.0,0.0,1463356800.0
2016-05-10,35790.0,32320.0,33352.61733973765,1462838400.0,1462838400.0,35790.0,35790.0,32320.0,33352.61733973765,35790.0,4.0,25350.0,25350.0,27202.557771051874,0.0,-610.0,0.0,1463356800.0
2016-05-11,35780.0,32310.0,33343.298363112954,1462924800.0,1462924800.0,35780.0,35780.0,32310.0,33343.298363112954,35780.0,4.0,22480.0,22480.0,24122.82046127202,0.0,-610.0,0.0,1463356800.0
2016-05-12,35960.0,32490.0,33511.039942357245,1463011200.0,1463011200.0,35960.0,35960.0,32490.0,33511.039942357245,35960.0,4.0,15250.0,15250.0,16364.457830711677,0.0,-610.0,0.0,1463356800.0
2016-05-13,35310.0,31840.0,32905.306461752916,1463097600.0,1463097600.0,35310.0,35310.0,31840.0,32905.306461752916,35310.0,4.0,12460.0,12460.0,13370.566857092957,0.0,-610.0,0.0,1463356800.0
2016-05-16,35410.0,31940.0,32998.49622799972,1463356800.0,1463356800.0,35410.0,35410.0,31940.0,32998.49622799972,35410.0,5.0,57118.0,57118.0,61049.80803005872,0.0,-1360.0,0.0,1463356800.0
2016-05-17,35710.0,32380.0,33410.15878372186,1463443200.0,1463443200.0,35710.0,35710.0,32380.0,33410.15878372186,35710.0,5.0,51904.0,51904.0,55476.894078787205,0.0,-1360.0,0.0,1465948800.0
2016-05-18,35540.0,32210.0,33251.10734173831,1463529600.0,1463529600.0,35540.0,35540.0,32210.0,33251.10734173831,35540.0,5.0,74284.0,74284.0,79397.45683856017,0.0,-1360.0,0.0,1465948800.0
2016-05-19,35320.0,31990.0,33045.27606387723,1463616000.0,1463616000.0,35320.0,35320.0,31990.0,33045.27606387723,35320.0,5.0,64244.0,64244.0,68666.33753077999,0.0,-1360.0,0.0,1465948800.0
2016-05-20,35240.0,31910.0,32970.42832647323,1463702400.0,1463702400.0,35240.0,35240.0,31910.0,32970.42832647323,35240.0,5.0,55578.0,55578.0,59403.799690020714,0.0,-1360.0,0.0,1465948800.0
2016-05-23,35110.0,31780.0,32848.80075319168,1463961600.0,1463961600.0,35110.0,35110.0,31780.0,32848.80075319168,35110.0,5.0,59558.0,59558.0,63657.76929609294,0.0,-1360.0,0.0,1465948800.0
2016-05-24,35190.0,31860.0,32923.6484905957,1464048000.0,1464048000.0,35190.0,35190.0,31860.0,32923.6484905957,35190.0,5.0,53282.0,53282.0,56949.75089214587,0.0,-1360.0,0.0,1465948800.0
2016-05-25,35500.0,32170.0,33213.683473036304,1464134400.0,1464134400.0,35500.0,35500.0,32170.0,33213.683473036304,35500.0,5.0,50850.0,50850.0,54350.34031878717,0.0,-1360.0,0.0,1465948800.0
2016-05-26,35830.0,32500.0,33522.43038982793,1464220800.0,1464220800.0,35830.0,35830.0,32500.0,33522.43038982793,35830.0,5.0,42394.0,42394.0,45312.258160760364,0.0,-1360.0,0.0,1465948800.0
2016-05-27,35810.0,32480.0,33503.7184554769,1464307200.0,1464307200.0,35810.0,35810.0,32480.0,33503.7184554769,35810.0,5.0,37704.0,37704.0,40299.41457973552,0.0,-1360.0,0.0,1465948800.0
2016-05-30,35700.0,32370.0,33400.802816546355,1464566400.0,1464566400.0,35700.0,35700.0,32370.0,33400.802816546355,35700.0,5.0,33494.0,33494.0,35799.612559242036,0.0,-1360.0,0.0,1465948800.0
2016-05-31,35770.0,32440.0,33466.29458677491,1464652800.0,1464652800.0,35770.0,35770.0,32440.0,33466.29458677491,35770.0,5.0,29436.0,29436.0,31462.27369958347,0.0,-1360.0,0.0,1465948800.0
2016-06-01,35370.0,32040.0,33092.05589975476,1464739200.0,1464739200.0,35370.0,35370.0,32040.0,33092.05589975476,35370.0,5.0,31242.0,31242.0,33392.592571082576,0.0,-1360.0,0.0,1465948800.0
2016-06-02,35320.0,31990.0,33045.27606387723,1464825600.0,1464825600.0,35320.0,35320.0,31990.0,33045.27606387723,35320.0,5.0,19390.0,19390.0,20724.74137229661,0.0,-1360.0,0.0,1465948800.0
2016-06-03,35510.0,32180.0,33223.03944021181,1464912000.0,1464912000.0,35510.0,35510.0,32180.0,33223.03944021181,35510.0,5.0,17390.0,17390.0,18587.068203416107,0.0,-1360.0,0.0,1465948800.0
2016-06-06,36160.0,32830.0,33831.177306619495,1465171200.0,1465171200.0,36160.0,36160.0,32830.0,33831.177306619495,36160.0,5.0,23930.0,23930.0,25577.259465655392,0.0,-1360.0,0.0,1465948800.0
2016-06-07,35990.0,32660.0,33672.12586463594,1465257600.0,1465257600.0,35990.0,35990.0,32660.0,33672.12586463594,35990.0,5.0,25720.0,25720.0,27490.47695180346,0.0,-1360.0,0.0,1465948800.0
2016-06-08,35470.0,32140.0,33185.61557150982,1465344000.0,1465344000.0,35470.0,35470.0,32140.0,33185.61557150982,35470.0,5.0,23200.0,23200.0,24797.008759014017,0.0,-1360.0,0.0,1465948800.0
2016-06-13,35460.0,32130.0,33176.25960433427,1465776000.0,1465776000.0,35460.0,35460.0,32130.0,33176.25960433427,35460.0,5.0,16340.0,16340.0,17464.789789753835,0.0,-1360.0,0.0,1465948800.0
